Month,Symbol,Close,Volume,Date,
11/2020,FFIV,131.23,1056400,02/11/2020,
12/2020,FFIV,163.94,545100,01/12/2020,
01/2020,FDS,268.73,314500,02/01/2020,
02/2020,FDS,289.98,284200,03/02/2020,
03/2020,FDS,281.27,506600,02/03/2020,
04/2020,FDS,255.54,356400,01/04/2020,
05/2020,FDS,269.43,269500,01/05/2020,
06/2020,FDS,306.49,218700,01/06/2020,
07/2020,FDS,333.89,226800,01/07/2020,
08/2020,FDS,348.81,192400,03/08/2020,
09/2020,FDS,351.08,153900,01/09/2020,
10/2020,FDS,328,342500,01/10/2020,
11/2020,FDS,311.18,430000,02/11/2020,
12/2020,FDS,342.23,378500,01/12/2020,
01/2020,FAST,37.23,4190300,02/01/2020,
02/2020,FAST,35.85,4608300,03/02/2020,
03/2020,FAST,35.18,7077800,02/03/2020,
04/2020,FAST,30.61,4805200,01/04/2020,
05/2020,FAST,35.7,3423200,01/05/2020,
06/2020,FAST,40.66,2783000,01/06/2020,
07/2020,FAST,43.01,4474000,01/07/2020,
08/2020,FAST,47.46,3547600,03/08/2020,
09/2020,FAST,49.49,2951300,01/09/2020,
10/2020,FAST,44.76,3170300,01/10/2020,
11/2020,FAST,44.52,2695300,02/11/2020,
12/2020,FAST,48.52,3425700,01/12/2020,
01/2020,FRT,125.28,417000,02/01/2020,
02/2020,FRT,125.07,400300,03/02/2020,
03/2020,FRT,119.93,629800,02/03/2020,
04/2020,FRT,69.41,918200,01/04/2020,
05/2020,FRT,78.42,817400,01/05/2020,
06/2020,FRT,84.87,730900,01/06/2020,
07/2020,FRT,87.46,764400,01/07/2020,
08/2020,FRT,75.67,713200,03/08/2020,
09/2020,FRT,79.53,527600,01/09/2020,
10/2020,FRT,76.05,503400,01/10/2020,
11/2020,FRT,71.45,561900,02/11/2020,
12/2020,FRT,87.6,872200,01/12/2020,
01/2020,FDX,155.1,3027600,02/01/2020,
02/2020,FDX,143.84,1988400,03/02/2020,
03/2020,FDX,139.75,4418600,02/03/2020,
04/2020,FDX,113.48,2569600,01/04/2020,
05/2020,FDX,118.2,3141800,01/05/2020,
06/2020,FDX,129.71,1990300,01/06/2020,
07/2020,FDX,156.66,17967500,01/07/2020,
08/2020,FDX,169.22,1503400,03/08/2020,
09/2020,FDX,225.46,1901800,01/09/2020,
10/2020,FDX,254.08,2862300,01/10/2020,
11/2020,FDX,266.98,2042900,02/11/2020,
12/2020,FDX,287.76,3051100,01/12/2020,
01/2020,FIS,139.9,3002300,02/01/2020,
02/2020,FIS,145.75,2868400,03/02/2020,
03/2020,FIS,148.61,6618600,02/03/2020,
04/2020,FIS,114.56,5207300,01/04/2020,
05/2020,FIS,129.29,2579700,01/05/2020,
06/2020,FIS,138.87,2028200,01/06/2020,
07/2020,FIS,136.86,3299600,01/07/2020,
08/2020,FIS,148.93,4490100,03/08/2020,
09/2020,FIS,152.35,2640000,01/09/2020,
10/2020,FIS,146.87,3731300,01/10/2020,
11/2020,FIS,123.97,4401000,02/11/2020,
12/2020,FIS,150.38,3466500,01/12/2020,
01/2020,FITB,31.02,4618500,02/01/2020,
02/2020,FITB,28.98,4578500,03/02/2020,
03/2020,FITB,25.72,10718100,02/03/2020,
04/2020,FITB,13.46,9353400,01/04/2020,
05/2020,FITB,17.77,5343000,01/05/2020,
06/2020,FITB,19.82,5417100,01/06/2020,
07/2020,FITB,18.43,7287900,01/07/2020,
08/2020,FITB,19.64,4496600,03/08/2020,
09/2020,FITB,20.85,3690300,01/09/2020,
10/2020,FITB,21.03,4869100,01/10/2020,
11/2020,FITB,24.11,4727500,02/11/2020,
12/2020,FITB,26.2,5687400,01/12/2020,
01/2020,FE,47.53,4639300,02/01/2020,
02/2020,FE,51.5,3456000,03/02/2020,
03/2020,FE,47.32,5894500,02/03/2020,
04/2020,FE,38.86,6979900,01/04/2020,
05/2020,FE,40.84,3313700,01/05/2020,
06/2020,FE,42.76,2427100,01/06/2020,
07/2020,FE,39.88,4357100,01/07/2020,
08/2020,FE,29.19,8256100,03/08/2020,
09/2020,FE,28.26,5492400,01/09/2020,
10/2020,FE,28.76,2805900,01/10/2020,
11/2020,FE,29.93,7242900,02/11/2020,
12/2020,FE,27.17,9232000,01/12/2020,
01/2020,FRC,117.98,1031400,02/01/2020,
02/2020,FRC,112.28,892400,03/02/2020,
03/2020,FRC,105.68,1655600,02/03/2020,
04/2020,FRC,81.66,1769800,01/04/2020,
05/2020,FRC,100.59,853700,01/05/2020,
06/2020,FRC,108.8,885500,01/06/2020,
07/2020,FRC,105.03,1001600,01/07/2020,
08/2020,FRC,112.94,604200,03/08/2020,
09/2020,FRC,113.37,616100,01/09/2020,
10/2020,FRC,110.37,658800,01/10/2020,
11/2020,FRC,127.22,865500,02/11/2020,
12/2020,FRC,131.41,1013200,01/12/2020,
01/2020,FISV,115.52,5197700,02/01/2020,
02/2020,FISV,121.94,2986000,03/02/2020,
03/2020,FISV,114.23,5516400,02/03/2020,
04/2020,FISV,88.01,4128000,01/04/2020,
05/2020,FISV,100.25,2984500,01/05/2020,
06/2020,FISV,108.87,3407400,01/06/2020,
07/2020,FISV,98.5,4013100,01/07/2020,
08/2020,FISV,100.54,5105300,03/08/2020,
09/2020,FISV,99.37,4219200,01/09/2020,
10/2020,FISV,104.25,2943600,01/10/2020,
11/2020,FISV,97.29,3533100,02/11/2020,
12/2020,FISV,115.79,3635600,01/12/2020,
01/2020,FLT,287.74,814000,02/01/2020,
02/2020,FLT,319.08,650900,03/02/2020,
03/2020,FLT,282.04,1452700,02/03/2020,
04/2020,FLT,173.22,2410000,01/04/2020,
05/2020,FLT,232.83,645900,01/05/2020,
06/2020,FLT,246.43,675700,01/06/2020,
07/2020,FLT,254.69,609800,01/07/2020,
08/2020,FLT,263.21,476300,03/08/2020,
09/2020,FLT,249.99,402700,01/09/2020,
10/2020,FLT,237.18,508700,01/10/2020,
11/2020,FLT,230.53,614800,02/11/2020,
12/2020,FLT,267.26,708400,01/12/2020,
01/2020,FMC,99.88,1023100,02/01/2020,
02/2020,FMC,97.61,930400,03/02/2020,
03/2020,FMC,96.91,1207000,02/03/2020,
04/2020,FMC,76.97,1645000,01/04/2020,
05/2020,FMC,89.92,808700,01/05/2020,
06/2020,FMC,98.88,687000,01/06/2020,
07/2020,FMC,99.36,821600,01/07/2020,
08/2020,FMC,105.74,791700,03/08/2020,
09/2020,FMC,110.15,652100,01/09/2020,
10/2020,FMC,103.19,991800,01/10/2020,
11/2020,FMC,106.95,895600,02/11/2020,
12/2020,FMC,118.93,679400,01/12/2020,
01/2020,F,9.42,43425700,02/01/2020,
02/2020,F,8.98,71405400,03/02/2020,
03/2020,F,7.2,96766000,02/03/2020,
04/2020,F,4.4,1.19E+08,01/04/2020,
05/2020,F,4.92,82660100,01/05/2020,
06/2020,F,5.87,61879700,01/06/2020,
07/2020,F,5.98,62454700,01/07/2020,
08/2020,F,6.69,53845900,03/08/2020,
09/2020,F,6.83,48189900,01/09/2020,
10/2020,F,6.75,58340600,01/10/2020,
11/2020,F,7.71,59962900,02/11/2020,
12/2020,F,9.24,68863000,01/12/2020,
01/2020,FTNT,109.68,1108200,02/01/2020,
02/2020,FTNT,116.49,865600,03/02/2020,
03/2020,FTNT,110.1,2890800,02/03/2020,
04/2020,FTNT,100.47,3089100,01/04/2020,
05/2020,FTNT,104.34,805400,01/05/2020,
06/2020,FTNT,144.75,2063800,01/06/2020,
07/2020,FTNT,139.22,1239200,01/07/2020,
08/2020,FTNT,138.22,1532000,03/08/2020,
09/2020,FTNT,130.52,1223600,01/09/2020,
10/2020,FTNT,120.25,1261600,01/10/2020,
11/2020,FTNT,110.59,1527600,02/11/2020,
12/2020,FTNT,122.64,938800,01/12/2020,
01/2020,FTV,64.9,1939007,02/01/2020,
02/2020,FTV,62.58,1934227,03/02/2020,
03/2020,FTV,59.12,3045099,02/03/2020,
04/2020,FTV,46,4563825,01/04/2020,
05/2020,FTV,50.84,3488564,01/05/2020,
06/2020,FTV,52.03,2750293,01/06/2020,
07/2020,FTV,56.45,3201764,01/07/2020,
08/2020,FTV,58.21,4481489,03/08/2020,
09/2020,FTV,61.58,3373963,01/09/2020,
10/2020,FTV,63.05,2626371,01/10/2020,
11/2020,FTV,63.32,2873400,02/11/2020,
12/2020,FTV,70.55,2313800,01/12/2020,
01/2020,FBHS,65.81,1070600,02/01/2020,
02/2020,FBHS,68.98,1845500,03/02/2020,
03/2020,FBHS,63.67,1904900,02/03/2020,
04/2020,FBHS,39.38,1583700,01/04/2020,
05/2020,FBHS,51.5,3004700,01/05/2020,
06/2020,FBHS,61.38,816200,01/06/2020,
07/2020,FBHS,62.39,758800,01/07/2020,
08/2020,FBHS,78.43,1216200,03/08/2020,
09/2020,FBHS,85.74,982600,01/09/2020,
10/2020,FBHS,87.67,1195800,01/10/2020,
11/2020,FBHS,84.58,1202000,02/11/2020,
12/2020,FBHS,82.89,1203200,01/12/2020,
01/2020,FOXA,37.07,4500700,02/01/2020,
02/2020,FOXA,37.59,3371400,03/02/2020,
03/2020,FOXA,32.11,7503700,02/03/2020,
04/2020,FOXA,22.34,4556100,01/04/2020,
05/2020,FOXA,25.43,2782600,01/05/2020,
06/2020,FOXA,29.54,2467000,01/06/2020,
07/2020,FOXA,26.93,3724500,01/07/2020,
08/2020,FOXA,26.36,3825000,03/08/2020,
09/2020,FOXA,27.44,4016500,01/09/2020,
10/2020,FOXA,28.02,3437700,01/10/2020,
11/2020,FOXA,27.4,7284200,02/11/2020,
12/2020,FOXA,30.14,8829700,01/12/2020,
01/2020,FOX,36.46,1153800,02/01/2020,
02/2020,FOX,36.83,1084600,03/02/2020,
03/2020,FOX,31.79,2871300,02/03/2020,
04/2020,FOX,21.57,1584700,01/04/2020,
05/2020,FOX,25.02,803100,01/05/2020,
06/2020,FOX,29.14,740700,01/06/2020,
07/2020,FOX,26.92,1851900,01/07/2020,
08/2020,FOX,26.25,826500,03/08/2020,
09/2020,FOX,27.49,1343800,01/09/2020,
10/2020,FOX,28.21,928900,01/10/2020,
11/2020,FOX,26.89,2504900,02/11/2020,
12/2020,FOX,29.7,1436600,01/12/2020,
01/2020,BEN,25.61,3627000,02/01/2020,
02/2020,BEN,25.2,3738800,03/02/2020,
03/2020,BEN,23.35,8850900,02/03/2020,
04/2020,BEN,15.86,4354100,01/04/2020,
05/2020,BEN,18.03,5329900,01/05/2020,
06/2020,BEN,19.49,3388500,01/06/2020,
07/2020,BEN,20.2,2999200,01/07/2020,
08/2020,BEN,21.47,3111300,03/08/2020,
09/2020,BEN,21.02,1952400,01/09/2020,
10/2020,BEN,19.99,2204200,01/10/2020,
11/2020,BEN,19.59,4590000,02/11/2020,
12/2020,BEN,22.36,3723900,01/12/2020,
01/2020,FCX,13.2,22771700,02/01/2020,
02/2020,FCX,11.44,29622200,03/02/2020,
03/2020,FCX,10.5,35073500,02/03/2020,
04/2020,FCX,6.31,27051100,01/04/2020,
05/2020,FCX,8.46,25342500,01/05/2020,
06/2020,FCX,9.34,15140300,01/06/2020,
07/2020,FCX,11.49,20636800,01/07/2020,
08/2020,FCX,13.1,15975300,03/08/2020,
09/2020,FCX,16.18,18879300,01/09/2020,
10/2020,FCX,15.55,30596900,01/10/2020,
11/2020,FCX,18.24,15480200,02/11/2020,
12/2020,FCX,23.64,20458900,01/12/2020,
01/2020,GPS,17.28,8227500,02/01/2020,
02/2020,GPS,17.45,4689500,03/02/2020,
03/2020,GPS,14.03,12373800,02/03/2020,
04/2020,GPS,5.89,14975300,01/04/2020,
05/2020,GPS,7.83,9521100,01/05/2020,
06/2020,GPS,9.89,20109800,01/06/2020,
07/2020,GPS,12.47,16907100,01/07/2020,
08/2020,GPS,13.11,6774800,03/08/2020,
09/2020,GPS,17.77,8719600,01/09/2020,
10/2020,GPS,17.87,8087700,01/10/2020,
11/2020,GPS,20.83,10765000,02/11/2020,
12/2020,GPS,21.65,12923400,01/12/2020,
01/2020,GRMN,98.34,828000,02/01/2020,
02/2020,GRMN,98.12,702700,03/02/2020,
03/2020,GRMN,93.47,1475000,02/03/2020,
04/2020,GRMN,71.41,1244300,01/04/2020,
05/2020,GRMN,79.81,1089200,01/05/2020,
06/2020,GRMN,90.54,951200,01/06/2020,
07/2020,GRMN,97.13,780000,01/07/2020,
08/2020,GRMN,99.97,951700,03/08/2020,
09/2020,GRMN,104,695700,01/09/2020,
10/2020,GRMN,94.68,627800,01/10/2020,
11/2020,GRMN,109.89,2065600,02/11/2020,
12/2020,GRMN,119.8,1008800,01/12/2020,
01/2020,IT,156.04,769100,02/01/2020,
02/2020,IT,163.85,623300,03/02/2020,
03/2020,IT,129.8,2231200,02/03/2020,
04/2020,IT,93.29,781100,01/04/2020,
05/2020,IT,114.92,656600,01/05/2020,
06/2020,IT,122.24,545500,01/06/2020,
07/2020,IT,120.03,362500,01/07/2020,
08/2020,IT,125.66,897900,03/08/2020,
09/2020,IT,130.06,264700,01/09/2020,
10/2020,IT,125.72,302900,01/10/2020,
11/2020,IT,125.02,591100,02/11/2020,
12/2020,IT,153.95,430200,01/12/2020,
01/2020,GNRC,102.01,392400,02/01/2020,
02/2020,GNRC,103.74,460600,03/02/2020,
03/2020,GNRC,108.91,875900,02/03/2020,
04/2020,GNRC,83.03,813500,01/04/2020,
05/2020,GNRC,93.29,824900,01/05/2020,
06/2020,GNRC,110.57,702200,01/06/2020,
07/2020,GNRC,121.09,968500,01/07/2020,
08/2020,GNRC,162.67,818500,03/08/2020,
09/2020,GNRC,193.25,507000,01/09/2020,
10/2020,GNRC,196.16,715100,01/10/2020,
11/2020,GNRC,212.57,680700,02/11/2020,
12/2020,GNRC,213.02,669100,01/12/2020,
01/2020,GD,178.43,1472100,02/01/2020,
02/2020,GD,176.62,1605300,03/02/2020,
03/2020,GD,165.03,2233200,02/03/2020,
04/2020,GD,127.4,1439100,01/04/2020,
05/2020,GD,127.8,1881200,01/05/2020,
06/2020,GD,147.27,957000,01/06/2020,
07/2020,GD,147.14,873300,01/07/2020,
08/2020,GD,147.72,1387600,03/08/2020,
09/2020,GD,150.19,954300,01/09/2020,
10/2020,GD,138.22,887400,01/10/2020,
11/2020,GD,136.09,1417100,02/11/2020,
12/2020,GD,151.76,1302700,01/12/2020,
01/2020,GE,95.44,10927725,02/01/2020,
02/2020,GE,98.08,6296063,03/02/2020,
03/2020,GE,89.68,15600275,02/03/2020,
04/2020,GE,56.32,12444613,01/04/2020,
05/2020,GE,52,15047063,01/05/2020,
06/2020,GE,54.08,9397338,01/06/2020,
07/2020,GE,53.92,15078850,01/07/2020,
08/2020,GE,48.88,11221188,03/08/2020,
09/2020,GE,49.52,11647700,01/09/2020,
10/2020,GE,49.92,9896950,01/10/2020,
11/2020,GE,60.16,13609788,02/11/2020,
12/2020,GE,81.2,10845888,01/12/2020,
01/2020,GIS,52.13,4422100,02/01/2020,
02/2020,GIS,52.99,4367100,03/02/2020,
03/2020,GIS,51.41,7603400,02/03/2020,
04/2020,GIS,53.12,4669300,01/04/2020,
05/2020,GIS,59.58,2606300,01/05/2020,
06/2020,GIS,63.54,2524200,01/06/2020,
07/2020,GIS,60.43,6906800,01/07/2020,
08/2020,GIS,64.6,2580400,03/08/2020,
09/2020,GIS,63.12,2539000,01/09/2020,
10/2020,GIS,62.57,6250800,01/10/2020,
11/2020,GIS,59.73,2554700,02/11/2020,
12/2020,GIS,61.31,3298400,01/12/2020,
01/2020,GM,37.38,7454400,02/01/2020,
02/2020,GM,33.72,17934700,03/02/2020,
03/2020,GM,31.42,14994600,02/03/2020,
04/2020,GM,19.26,17467100,01/04/2020,
05/2020,GM,20.9,17874500,01/05/2020,
06/2020,GM,26.94,10452800,01/06/2020,
07/2020,GM,24.96,11963000,01/07/2020,
08/2020,GM,25.64,10441200,03/08/2020,
09/2020,GM,29.79,9007100,01/09/2020,
10/2020,GM,30.38,15052900,01/10/2020,
11/2020,GM,34.55,14648400,02/11/2020,
12/2020,GM,44.68,12984400,01/12/2020,
01/2020,GPC,105.81,815100,02/01/2020,
02/2020,GPC,94.3,718200,03/02/2020,
03/2020,GPC,89.04,1371800,02/03/2020,
04/2020,GPC,62.74,1622400,01/04/2020,
05/2020,GPC,75.19,815400,01/05/2020,
06/2020,GPC,84.78,718000,01/06/2020,
07/2020,GPC,85.9,760900,01/07/2020,
08/2020,GPC,90.86,791800,03/08/2020,
09/2020,GPC,95.66,728900,01/09/2020,
10/2020,GPC,94.97,673400,01/10/2020,
11/2020,GPC,93.52,754000,02/11/2020,
12/2020,GPC,101.67,826300,01/12/2020,
01/2020,GILD,65.23,5038200,02/01/2020,
02/2020,GILD,66.36,35527100,03/02/2020,
03/2020,GILD,75.4,31113000,02/03/2020,
04/2020,GILD,72.51,12177600,01/04/2020,
05/2020,GILD,79.95,34498100,01/05/2020,
06/2020,GILD,75.16,14665300,01/06/2020,
07/2020,GILD,76.06,7786900,01/07/2020,
08/2020,GILD,71.73,9671800,03/08/2020,
09/2020,GILD,65.83,8348000,01/09/2020,
10/2020,GILD,63.32,8356500,01/10/2020,
11/2020,GILD,58.53,9352600,02/11/2020,
12/2020,GILD,61.12,9620100,01/12/2020,
01/2020,GL,105.56,837100,02/01/2020,
02/2020,GL,105.41,436400,03/02/2020,
03/2020,GL,96.14,773200,02/03/2020,
04/2020,GL,66.02,857100,01/04/2020,
05/2020,GL,79.99,532200,01/05/2020,
06/2020,GL,79.25,696200,01/06/2020,
07/2020,GL,72.8,583500,01/07/2020,
08/2020,GL,79.55,503800,03/08/2020,
09/2020,GL,82.03,494100,01/09/2020,
10/2020,GL,80.52,415900,01/10/2020,
11/2020,GL,83.25,379700,02/11/2020,
12/2020,GL,94.44,477800,01/12/2020,
01/2020,GPN,185.67,1816400,02/01/2020,
02/2020,GPN,198.06,1427400,03/02/2020,
03/2020,GPN,192.39,3027200,02/03/2020,
04/2020,GPN,133.11,2490700,01/04/2020,
05/2020,GPN,161.64,1115600,01/05/2020,
06/2020,GPN,181.68,1401500,01/06/2020,
07/2020,GPN,171.49,2005500,01/07/2020,
08/2020,GPN,179.04,4521900,03/08/2020,
09/2020,GPN,179.67,2126100,01/09/2020,
10/2020,GPN,179.24,1118400,01/10/2020,
11/2020,GPN,160.36,2756400,02/11/2020,
12/2020,GPN,195.98,1356600,01/12/2020,
01/2020,GS,234.32,3736300,02/01/2020,
02/2020,GS,239.01,2733000,03/02/2020,
03/2020,GS,209.47,5285500,02/03/2020,
04/2020,GS,145.29,4689100,01/04/2020,
05/2020,GS,177.1,2650200,01/05/2020,
06/2020,GS,199.93,2230800,01/06/2020,
07/2020,GS,197.57,2620100,01/07/2020,
08/2020,GS,199.39,2294600,03/08/2020,
09/2020,GS,205.46,2457000,01/09/2020,
10/2020,GS,198.55,2288700,01/10/2020,
11/2020,GS,190.2,2459600,02/11/2020,
12/2020,GS,232.08,2577600,01/12/2020,
01/2020,GWW,344.71,376700,02/01/2020,
02/2020,GWW,303.23,507400,03/02/2020,
03/2020,GWW,288.88,523400,02/03/2020,
04/2020,GWW,236.52,412400,01/04/2020,
05/2020,GWW,267.66,253200,01/05/2020,
06/2020,GWW,305.94,306000,01/06/2020,
07/2020,GWW,307.96,396700,01/07/2020,
08/2020,GWW,341.96,197900,03/08/2020,
09/2020,GWW,367.42,178700,01/09/2020,
10/2020,GWW,358.03,254900,01/10/2020,
11/2020,GWW,363.23,283600,02/11/2020,
12/2020,GWW,413.14,346800,01/12/2020,
01/2020,HAL,24.68,9125500,02/01/2020,
02/2020,HAL,21.5,11481700,03/02/2020,
03/2020,HAL,17.22,20530300,02/03/2020,
04/2020,HAL,6.6,27200600,01/04/2020,
05/2020,HAL,9.76,28085800,01/05/2020,
06/2020,HAL,12.04,20750000,01/06/2020,
07/2020,HAL,12.47,15603200,01/07/2020,
08/2020,HAL,14.53,11183500,03/08/2020,
09/2020,HAL,16.23,11040300,01/09/2020,
10/2020,HAL,11.17,27032500,01/10/2020,
11/2020,HAL,12.8,15822600,02/11/2020,
12/2020,HAL,17.08,9603700,01/12/2020,
01/2020,HIG,60.95,1612000,02/01/2020,
02/2020,HIG,60.14,2855500,03/02/2020,
03/2020,HIG,53.12,3819400,02/03/2020,
04/2020,HIG,33.46,4283900,01/04/2020,
05/2020,HIG,35.69,2820800,01/05/2020,
06/2020,HIG,38.87,3344100,01/06/2020,
07/2020,HIG,37.7,1970400,01/07/2020,
08/2020,HIG,42,3207200,03/08/2020,
09/2020,HIG,41.04,1754100,01/09/2020,
10/2020,HIG,36.77,1675100,01/10/2020,
11/2020,HIG,39.34,2606600,02/11/2020,
12/2020,HIG,45.43,2851200,01/12/2020,
01/2020,HAS,105.33,1043200,02/01/2020,
02/2020,HAS,101.77,636100,03/02/2020,
03/2020,HAS,79.29,1485900,02/03/2020,
04/2020,HAS,70.08,2343100,01/04/2020,
05/2020,HAS,68.73,1742400,01/05/2020,
06/2020,HAS,72.66,745400,01/06/2020,
07/2020,HAS,74.69,731600,01/07/2020,
08/2020,HAS,74.87,1113100,03/08/2020,
09/2020,HAS,81.9,711100,01/09/2020,
10/2020,HAS,82.95,765300,01/10/2020,
11/2020,HAS,82.4,839700,02/11/2020,
12/2020,HAS,96.19,1914000,01/12/2020,
01/2020,HCA,147.49,780100,02/01/2020,
02/2020,HCA,141.8,2073600,03/02/2020,
03/2020,HCA,135.05,3978900,02/03/2020,
04/2020,HCA,83.73,3224500,01/04/2020,
05/2020,HCA,104.86,1850700,01/05/2020,
06/2020,HCA,108.83,1339100,01/06/2020,
07/2020,HCA,98.08,2240100,01/07/2020,
08/2020,HCA,125.87,1125100,03/08/2020,
09/2020,HCA,134.2,1354200,01/09/2020,
10/2020,HCA,124.56,1847900,01/10/2020,
11/2020,HCA,130.6,2013000,02/11/2020,
12/2020,HCA,151.91,880500,01/12/2020,
01/2020,PEAK,33.68,5490200,02/01/2020,
02/2020,PEAK,36.11,3687900,03/02/2020,
03/2020,PEAK,32.83,5655300,02/03/2020,
04/2020,PEAK,21.29,4385400,01/04/2020,
05/2020,PEAK,25.15,3793400,01/05/2020,
06/2020,PEAK,25.52,7466200,01/06/2020,
07/2020,PEAK,28.82,5044000,01/07/2020,
08/2020,PEAK,26.89,3465300,03/08/2020,
09/2020,PEAK,27.46,2660300,01/09/2020,
10/2020,PEAK,28.04,2717100,01/10/2020,
11/2020,PEAK,28.25,5672200,02/11/2020,
12/2020,PEAK,29.66,4040100,01/12/2020,
01/2020,HSIC,67.12,987600,02/01/2020,
02/2020,HSIC,69.62,696700,03/02/2020,
03/2020,HSIC,62.92,2426100,02/03/2020,
04/2020,HSIC,48.57,1919700,01/04/2020,
05/2020,HSIC,52.15,1322100,01/05/2020,
06/2020,HSIC,61.13,770700,01/06/2020,
07/2020,HSIC,58.86,1296300,01/07/2020,
08/2020,HSIC,70.9,2185200,03/08/2020,
09/2020,HSIC,65.16,799300,01/09/2020,
10/2020,HSIC,57.92,817600,01/10/2020,
11/2020,HSIC,62.22,2342000,02/11/2020,
12/2020,HSIC,64.91,1065500,01/12/2020,
01/2020,HSY,143.96,821500,02/01/2020,
02/2020,HSY,154.65,812900,03/02/2020,
03/2020,HSY,152.36,1280500,02/03/2020,
04/2020,HSY,131.66,1412300,01/04/2020,
05/2020,HSY,132.54,1153400,01/05/2020,
06/2020,HSY,136.43,746100,01/06/2020,
07/2020,HSY,130.12,1292300,01/07/2020,
08/2020,HSY,144.94,1060100,03/08/2020,
09/2020,HSY,148.42,644400,01/09/2020,
10/2020,HSY,143.93,759700,01/10/2020,
11/2020,HSY,140.78,1266100,02/11/2020,
12/2020,HSY,150.04,1325500,01/12/2020,
01/2020,HES,67.72,1561400,02/01/2020,
02/2020,HES,56.43,3345700,03/02/2020,
03/2020,HES,57.19,4752100,02/03/2020,
04/2020,HES,31.98,3881000,01/04/2020,
05/2020,HES,44.28,2821600,01/05/2020,
06/2020,HES,48.7,2458300,01/06/2020,
07/2020,HES,49.85,1850800,01/07/2020,
08/2020,HES,49.84,1611500,03/08/2020,
09/2020,HES,45.94,1495800,01/09/2020,
10/2020,HES,38.98,3050200,01/10/2020,
11/2020,HES,38.04,2350000,02/11/2020,
12/2020,HES,47.76,3012800,01/12/2020,
01/2020,HPE,16.17,8601700,02/01/2020,
02/2020,HPE,14.14,9186200,03/02/2020,
03/2020,HPE,12.89,15540800,02/03/2020,
04/2020,HPE,9.58,11509900,01/04/2020,
05/2020,HPE,9.48,6454100,01/05/2020,
06/2020,HPE,9.76,11042300,01/06/2020,
07/2020,HPE,9.42,9192700,01/07/2020,
08/2020,HPE,9.89,9723800,03/08/2020,
09/2020,HPE,9.47,13312500,01/09/2020,
10/2020,HPE,9.23,8777900,01/10/2020,
11/2020,HPE,8.91,11066300,02/11/2020,
12/2020,HPE,11.2,17306400,01/12/2020,
01/2020,HLT,111.45,2014600,02/01/2020,
02/2020,HLT,107.85,2097700,03/02/2020,
03/2020,HLT,96.46,4791400,02/03/2020,
04/2020,HLT,63.04,5743000,01/04/2020,
05/2020,HLT,72.03,3693400,01/05/2020,
06/2020,HLT,81.91,2374600,01/06/2020,
07/2020,HLT,74.44,3177000,01/07/2020,
08/2020,HLT,74.74,1965600,03/08/2020,
09/2020,HLT,91.71,1712600,01/09/2020,
10/2020,HLT,87.22,1779400,01/10/2020,
11/2020,HLT,88,2352800,02/11/2020,
12/2020,HLT,104.84,1946700,01/12/2020,
01/2020,HOLX,52.07,1644100,02/01/2020,
02/2020,HOLX,53.62,2990000,03/02/2020,
03/2020,HOLX,48.82,3047100,02/03/2020,
04/2020,HOLX,32.7,3154200,01/04/2020,
05/2020,HOLX,49.4,3199800,01/05/2020,
06/2020,HOLX,53.25,1259700,01/06/2020,
07/2020,HOLX,56.97,1991100,01/07/2020,
08/2020,HOLX,71.32,2654900,03/08/2020,
09/2020,HOLX,59.22,2634000,01/09/2020,
10/2020,HOLX,66.35,1494000,01/10/2020,
11/2020,HOLX,70.56,2328600,02/11/2020,
12/2020,HOLX,69.63,1262900,01/12/2020,
01/2020,HD,219.66,3935700,02/01/2020,
02/2020,HD,231.54,5100900,03/02/2020,
03/2020,HD,229.94,7150800,02/03/2020,
04/2020,HD,178.63,7858200,01/04/2020,
05/2020,HD,218.57,3819300,01/05/2020,
06/2020,HD,247.29,3407800,01/06/2020,
07/2020,HD,248.15,3677300,01/07/2020,
08/2020,HD,266.18,2363500,03/08/2020,
09/2020,HD,285.94,3235100,01/09/2020,
10/2020,HD,277.62,2696900,01/10/2020,
11/2020,HD,270.74,2956400,02/11/2020,
12/2020,HD,276.6,3942400,01/12/2020,
01/2020,HON,180.79,2857400,02/01/2020,
02/2020,HON,171.32,3542700,03/02/2020,
03/2020,HON,164.24,6744900,02/03/2020,
04/2020,HON,129.71,4246100,01/04/2020,
05/2020,HON,137.25,3681100,01/05/2020,
06/2020,HON,146.18,2071100,01/06/2020,
07/2020,HON,144.11,2609500,01/07/2020,
08/2020,HON,148.53,2105400,03/08/2020,
09/2020,HON,167.97,3974600,01/09/2020,
10/2020,HON,163.68,2409300,01/10/2020,
11/2020,HON,173.61,4198300,02/11/2020,
12/2020,HON,206.2,3795500,01/12/2020,
01/2020,HRL,44.31,2405700,02/01/2020,
02/2020,HRL,47.43,1898200,03/02/2020,
03/2020,HRL,43.19,3812000,02/03/2020,
04/2020,HRL,46.35,2304000,01/04/2020,
05/2020,HRL,46.6,1675900,01/05/2020,
06/2020,HRL,48.85,1943800,01/06/2020,
07/2020,HRL,47.44,2269300,01/07/2020,
08/2020,HRL,50.8,1210000,03/08/2020,
09/2020,HRL,50.69,2240100,01/09/2020,
10/2020,HRL,49.28,1316800,01/10/2020,
11/2020,HRL,49.46,1735400,02/11/2020,
12/2020,HRL,47.53,2122700,01/12/2020,
01/2020,HST,18.23,8615600,02/01/2020,
